Fasta	Genome	contig	Start	Stop	protID	name	url
GCF-000689235-protein411.fasta	GCF_000689235	NZ_HG939456.1	444347	444746	411	HTH-type transcriptional regulator AdhR	http://purl.uniprot.org/uniprot/A0A0G2YZV6
GCF-000689235-protein900.fasta	GCF_000689235	NZ_HG939456.1	960341	961100	900	Phosphate import ATP-binding protein PstB	http://purl.uniprot.org/uniprot/E7S4F9
GCF-001026925-protein2048.fasta	GCF_001026925	NZ_CP010867.1	74602	75883	2048	MATE family efflux transporter	http://purl.uniprot.org/uniprot/A0A0E1EEL2
GCF-001026925-protein3256.fasta	GCF_001026925	NZ_CP010867.1	1330366	1332235	3256	Antibiotic ABC transporter ATP-binding protein	http://purl.uniprot.org/uniprot/S9B9M6
GCF-001026925-protein3047.fasta	GCF_001026925	NZ_CP010867.1	1115304	1116540	3047	Fumarate reductase, flavoprotein subunit	http://purl.uniprot.org/uniprot/A0A075MZL5
GCF-001026925-protein3801.fasta	GCF_001026925	NZ_CP010867.1	1891715	1892750	3801	Alanine racemase	http://purl.uniprot.org/uniprot/S8HD77
GCF-000689235-protein880.fasta	GCF_000689235	NZ_HG939456.1	938103	938802	880	GntR family transcriptional regulator	http://purl.uniprot.org/uniprot/F8Y085
GCF-000007265-protein1224.fasta	GCF_000007265	NC_004116.1	1269304	1269604	1224	Uncharacterized protein	http://purl.uniprot.org/uniprot/A8D7S5
GCF-001026925-protein2044.fasta	GCF_001026925	NZ_CP010867.1	67002	68781	2044	Acyltransferase	http://purl.uniprot.org/uniprot/A0A1F0CH14
GCF-000689235-protein1922.fasta	GCF_000689235	NZ_HG939456.1	1999421	2000144	1922	ABC transporter, ATP-binding protein	http://purl.uniprot.org/uniprot/E7S1D8
GCF-000689235-protein938.fasta	GCF_000689235	NZ_HG939456.1	997535	1001963	938	type VII secretion protein EssC	http://purl.uniprot.org/uniparc/UPI00005C74CA
GCF-001026925-protein2429.fasta	GCF_001026925	NZ_CP010867.1	460668	461133	2429	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A2G3DLW0
GCF-001026925-protein3157.fasta	GCF_001026925	NZ_CP010867.1	1222185	1223841	3157	Pneumococcal adherence and virulence protein A	http://purl.uniprot.org/uniprot/A0A0H1NTG1
GCF-001026925-protein2679.fasta	GCF_001026925	NZ_CP010867.1	717831	718716	2679	LysR family transcriptional regulator	http://purl.uniprot.org/uniprot/A0A0E1EGC7
GCF-000427035-protein3635.fasta	GCF_000427035	NC_021485.1	1583095	1585255	3635	Uncharacterized protein	http://purl.uniprot.org/uniprot/S9B0C5
GCF-000689235-protein1163.fasta	GCF_000689235	NZ_HG939456.1	1232523	1233120	1163	Probable GTP-binding protein EngB	http://purl.uniprot.org/uniprot/Q3K0K1
GCF-000689235-protein1514.fasta	GCF_000689235	NZ_HG939456.1	1584467	1585298	1514	Putative pyruvate, phosphate dikinase regulatory protein	http://purl.uniprot.org/uniprot/Q8DY22
GCF-001026925-protein3912.fasta	GCF_001026925	NZ_CP010867.1	1993638	1994871	3912	MFS transporter	http://purl.uniprot.org/uniprot/A0A0E1EK28
GCF-000007265-protein533.fasta	GCF_000007265	NC_004116.1	560333	560891	533	GTP pyrophosphokinase	http://purl.uniprot.org/uniprot/S9CKD1
GCF-000012705-protein2678.fasta	GCF_000012705	NC_007432.1	583069	583372	2678	hypothetical protein	http://purl.uniprot.org/uniparc/UPI00005C8351
GCF-001026925-protein2800.fasta	GCF_001026925	NZ_CP010867.1	848607	849171	2800	energy-coupled thiamine transporter ThiT	http://purl.uniprot.org/uniparc/UPI00005C6985
GCF-001026925-protein3195.fasta	GCF_001026925	NZ_CP010867.1	1266652	1266943	3195	Mobile element protein	http://purl.uniprot.org/uniprot/A0A0H1NJL7
GCF-000196055-protein1348.fasta	GCF_000196055	NC_004368.1	1393375	1394461	1348	DNA primase	http://purl.uniprot.org/uniprot/S9CV14
GCF-001026925-protein3802.fasta	GCF_001026925	NZ_CP010867.1	1892978	1894133	3802	Membrane protein	http://purl.uniprot.org/uniprot/A0A0E1EQC9
GCF-000689235-protein300.fasta	GCF_000689235	NZ_HG939456.1	328704	329442	300	Protein phosphatase	http://purl.uniprot.org/uniprot/S9CKV5
GCF-001026925-protein3597.fasta	GCF_001026925	NZ_CP010867.1	1678517	1679462	3597	Magnesium transporter	http://purl.uniprot.org/uniprot/A0A0E1EJ50
GCF-000196055-protein388.fasta	GCF_000196055	NC_004368.1	396233	397034	388	DNA-entry nuclease	http://purl.uniprot.org/uniprot/S9C7P1
GCF-000007265-protein1811.fasta	GCF_000007265	NC_004116.1	1858223	1859045	1811	DNA replication protein	http://purl.uniprot.org/uniprot/A0A1F0C6P5
GCF-000012705-protein3985.fasta	GCF_000012705	NC_007432.1	1946623	1947214	3985	Glutamine amidotransferase	http://purl.uniprot.org/uniprot/A0A0H1GFB9
GCF-000196055-protein1226.fasta	GCF_000196055	NC_004368.1	1260152	1261229	1226	Uncharacterized protein	http://purl.uniprot.org/uniprot/Q8E510
GCF-001026925-protein2180.fasta	GCF_001026925	NZ_CP010867.1	206454	207432	2180	ABC transporter permease	http://purl.uniprot.org/uniprot/S9CKZ3
GCF-000012705-protein2673.fasta	GCF_000012705	NC_007432.1	574847	576380	2673	Prophage LambdaSa1, minor structural protein, putative	http://purl.uniprot.org/uniprot/Q8E0X0
GCF-001026925-protein2189.fasta	GCF_001026925	NZ_CP010867.1	217744	218602	2189	Putative transketolase N-terminal section	http://purl.uniprot.org/uniprot/A0A0H1Y354
GCF-000427035-protein3366.fasta	GCF_000427035	NC_021485.1	1304542	1305298	3366	DeoR/GlpR transcriptional regulator	http://purl.uniprot.org/uniparc/UPI0002BBB637
GCF-000689235-protein1235.fasta	GCF_000689235	NZ_HG939456.1	1305984	1306530	1235	accessory Sec system protein Asp3	http://purl.uniprot.org/uniparc/UPI00005C8897
GCF-000689235-protein592.fasta	GCF_000689235	NZ_HG939456.1	621863	622439	592	CylK protein	http://purl.uniprot.org/uniprot/A0A1F0CA84
GCF-000196055-protein1986.fasta	GCF_000196055	NC_004368.1	2050468	2051191	1986	Membrane protein	http://purl.uniprot.org/uniprot/S8G5C4
GCF-001026925-protein2259.fasta	GCF_001026925	NZ_CP010867.1	281088	282237	2259	N-acetylglucosamine-6-phosphate deacetylase	http://purl.uniprot.org/uniprot/S9M9M7
GCF-001026925-protein2449.fasta	GCF_001026925	NZ_CP010867.1	477380	478715	2449	Phosphoesterase	http://purl.uniprot.org/uniprot/S9L5I0
GCF-000689235-protein1536.fasta	GCF_000689235	NZ_HG939456.1	1610860	1611295	1536	Transcription antitermination protein NusB	http://purl.uniprot.org/uniprot/F8Y2L9
GCF-001026925-protein3417.fasta	GCF_001026925	NZ_CP010867.1	1501970	1503743	3417	Myosin-cross-reactive antigen	http://purl.uniprot.org/uniprot/F8Y255
GCF-001026925-protein3763.fasta	GCF_001026925	NZ_CP010867.1	1850882	1851677	3763	Phosphatidate cytidylyltransferase	http://purl.uniprot.org/uniprot/A0A0E1EJM1
GCF-000689235-protein1808.fasta	GCF_000689235	NZ_HG939456.1	1883939	1885508	1808	Manganese transporter	http://purl.uniprot.org/uniprot/S9B2N9
GCF-000196055-protein374.fasta	GCF_000196055	NC_004368.1	389133	389337	374	Uncharacterized protein	http://purl.uniprot.org/uniprot/S9BDB1
GCF-001026925-protein3217.fasta	GCF_001026925	NZ_CP010867.1	1288853	1289345	3217	hypothetical protein	http://purl.uniprot.org/uniparc/UPI00005BB377
GCF-000689235-protein683.fasta	GCF_000689235	NZ_HG939456.1	719653	720850	683	Elongation factor Tu	http://purl.uniprot.org/uniprot/Q3K1U4
GCF-000689235-protein1774.fasta	GCF_000689235	NZ_HG939456.1	1855000	1857502	1774	Conjugal transfer protein, interruption-C	http://purl.uniprot.org/uniprot/F8Y3I1
GCF-001026925-protein2329.fasta	GCF_001026925	NZ_CP010867.1	357102	357657	2329	Ribosome hibernation promoting factor	http://purl.uniprot.org/uniprot/A0A1F0C9X8
GCF-000007265-protein1800.fasta	GCF_000007265	NC_004116.1	1853004	1853547	1800	Prophage LambdaSa2, site-specific recombinase, phage integrase family	http://purl.uniprot.org/uniprot/B1I798
GCF-000689235-protein201.fasta	GCF_000689235	NZ_HG939456.1	222671	222941	201	30S ribosomal protein S15	http://purl.uniprot.org/uniprot/E7S6S0
GCF-000012705-protein2635.fasta	GCF_000012705	NC_007432.1	552910	553222	2635	Excisionase	http://purl.uniprot.org/uniprot/S9MBB8
GCF-000689235-protein1238.fasta	GCF_000689235	NZ_HG939456.1	1309700	1310954	1238	Accessory Sec system protein translocase subunit SecY2	http://purl.uniprot.org/uniprot/Q3S2Y7
GCF-000007265-protein2050.fasta	GCF_000007265	NC_004116.1	2097431	2098553	2050	Fic/DOC family protein	http://purl.uniprot.org/uniprot/A0A1F0C9K6
GCF-001026925-protein3241.fasta	GCF_001026925	NZ_CP010867.1	1312772	1313717	3241	Diphosphomevalonate decarboxylase	http://purl.uniprot.org/uniprot/A0A076Z1K4
GCF-000196055-protein1746.fasta	GCF_000196055	NC_004368.1	1805839	1806244	1746	Uncharacterized protein	http://purl.uniprot.org/uniprot/S9B0X2
GCF-000689235-protein798.fasta	GCF_000689235	NZ_HG939456.1	847144	848113	798	Pyruvate dehydrogenase E1 subunit alpha	http://purl.uniprot.org/uniprot/S9BER5
GCF-001026925-protein3371.fasta	GCF_001026925	NZ_CP010867.1	1453278	1454463	3371	glycosyl transferase family 8	http://purl.uniprot.org/uniparc/UPI00005C6757
GCF-001026925-protein3852.fasta	GCF_001026925	NZ_CP010867.1	1928330	1928819	3852	GNAT family acetyltransferase	http://purl.uniprot.org/uniprot/A0A0E1EK53
GCF-001026925-protein3226.fasta	GCF_001026925	NZ_CP010867.1	1300632	1301262	3226	TetR family transcriptional regulator	http://purl.uniprot.org/uniprot/A0A076Z7N1
GCF-001026925-protein3768.fasta	GCF_001026925	NZ_CP010867.1	1854751	1856089	3768	Malate Na(+) symporter	http://purl.uniprot.org/uniprot/A0A0E1EJM5
GCF-001026925-protein2598.fasta	GCF_001026925	NZ_CP010867.1	635303	635753	2598	Uncharacterized protein	http://purl.uniprot.org/uniprot/S9CJA8
GCF-000689235-protein131.fasta	GCF_000689235	NZ_HG939456.1	144128	145013	131	Protease	http://purl.uniprot.org/uniprot/S8H4H4
GCF-000007265-protein1778.fasta	GCF_000007265	NC_004116.1	1833317	1833722	1778	Antitoxin HicB	http://purl.uniprot.org/uniprot/A0A1F0C5P6
GCF-000007265-protein1817.fasta	GCF_000007265	NC_004116.1	1862239	1862770	1817	Endonuclease	http://purl.uniprot.org/uniprot/A0A1F0C5P4
GCF-000689235-protein154.fasta	GCF_000689235	NZ_HG939456.1	173901	174345	154	Adc operon repressor AdcR	http://purl.uniprot.org/uniprot/F8XXU5
GCF-001026925-protein3659.fasta	GCF_001026925	NZ_CP010867.1	1741462	1742473	3659	tRNA N6-adenosine threonylcarbamoyltransferase	http://purl.uniprot.org/uniprot/Q3JZC7
GCF-000689235-protein765.fasta	GCF_000689235	NZ_HG939456.1	806639	807500	765	Methionine aminopeptidase	http://purl.uniprot.org/uniprot/S8G3V0
GCF-001026925-protein3317.fasta	GCF_001026925	NZ_CP010867.1	1390258	1391194	3317	Putative Fe-S oxidoreductase	http://purl.uniprot.org/uniprot/A0A0H1VXF2
GCF-000689235-protein1968.fasta	GCF_000689235	NZ_HG939456.1	2036073	2036868	1968	Energy-coupling factor transporter transmembrane protein EcfT	http://purl.uniprot.org/uniprot/S9CQW8
GCF-000689235-protein72.fasta	GCF_000689235	NZ_HG939456.1	84904	85261	72	50S ribosomal protein L18	http://purl.uniprot.org/uniprot/Q8E2B8
GCF-001026925-protein4005.fasta	GCF_001026925	NZ_CP010867.1	2080200	2081157	4005	Carbamate kinase	http://purl.uniprot.org/uniprot/A0A0E1EPY3
GCF-000427035-protein2441.fasta	GCF_000427035	NC_021485.1	328425	329511	2441	sensor histidine kinase	http://purl.uniprot.org/uniparc/UPI0002BAC709
GCF-000689235-protein278.fasta	GCF_000689235	NZ_HG939456.1	304252	305167	278	Thioredoxin reductase	http://purl.uniprot.org/uniprot/Q8E773
GCF-000689235-protein897.fasta	GCF_000689235	NZ_HG939456.1	956117	956798	897	DNA-binding response regulator CiaR	http://purl.uniprot.org/uniprot/F8Y0A1
GCF-000689235-protein1807.fasta	GCF_000689235	NZ_HG939456.1	1882841	1883234	1807	Hg(II)-responsive transcriptional regulator	http://purl.uniprot.org/uniprot/A0A1F0CJ01
GCF-000689235-protein44.fasta	GCF_000689235	NZ_HG939456.1	62355	63201	44	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A1J7W329
GCF-000196055-protein1225.fasta	GCF_000196055	NC_004368.1	1259086	1260034	1225	Abortive phage infection protein	http://purl.uniprot.org/uniprot/A0A1A9E1E6
GCF-000689235-protein1284.fasta	GCF_000689235	NZ_HG939456.1	1360273	1361098	1284	Lipopolysaccharide cholinephosphotransferase LicD1	http://purl.uniprot.org/uniprot/A0A1J7W1T3
GCF-001026925-protein3905.fasta	GCF_001026925	NZ_CP010867.1	1988410	1988830	3905	Putative pre-16S rRNA nuclease	http://purl.uniprot.org/uniprot/P67492
GCF-000689235-protein959.fasta	GCF_000689235	NZ_HG939456.1	1026170	1027049	959	Deacetylase SIR2	http://purl.uniprot.org/uniprot/S9BCZ9
GCF-001026925-protein2065.fasta	GCF_001026925	NZ_CP010867.1	83453	83990	2065	50S ribosomal protein L6	http://purl.uniprot.org/uniprot/Q8E2B9
GCF-001026925-protein2453.fasta	GCF_001026925	NZ_CP010867.1	481229	482975	2453	ABC transporter, ATP-bindingpermease protein	http://purl.uniprot.org/uniprot/A0A0H1GQ22
GCF-001026925-protein2676.fasta	GCF_001026925	NZ_CP010867.1	715386	716043	2676	YbbL ABC transporter ATP-binding protein	http://purl.uniprot.org/uniprot/A0A0H1JB75
GCF-001026925-protein2902.fasta	GCF_001026925	NZ_CP010867.1	968186	968972	2902	Amino acid ABC transporter substrate-binding protein	http://purl.uniprot.org/uniprot/A0A1D0CST3
GCF-001026925-protein3810.fasta	GCF_001026925	NZ_CP010867.1	1901278	1902934	3810	two-component sensor histidine kinase	http://purl.uniprot.org/uniparc/UPI0002B9FF81
GCF-000689235-protein1904.fasta	GCF_000689235	NZ_HG939456.1	1982313	1982928	1904	Cadmium transporter	http://purl.uniprot.org/uniprot/A0A1X1J341
GCF-001026925-protein2339.fasta	GCF_001026925	NZ_CP010867.1	370835	372068	2339	3-oxoacyl-[acyl-carrier-protein] synthase 2	http://purl.uniprot.org/uniprot/A0A0G9JEY8
GCF-000689235-protein1591.fasta	GCF_000689235	NZ_HG939456.1	1666792	1667557	1591	DUF4931 domain-containing protein	http://purl.uniprot.org/uniprot/A0A1J7VDA9
GCF-000007265-protein542.fasta	GCF_000007265	NC_004116.1	565003	565234	542	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A1F0CIA8
GCF-000196055-protein1344.fasta	GCF_000196055	NC_004368.1	1391821	1392298	1344	Transcriptional regulator	http://purl.uniprot.org/uniprot/F8Y1B3
GCF-001026925-protein3209.fasta	GCF_001026925	NZ_CP010867.1	1283219	1284401	3209	Integrase	http://purl.uniprot.org/uniprot/A0A076Z7F2
GCF-000427035-protein3578.fasta	GCF_000427035	NC_021485.1	1529186	1531592	3578	ribonuclease R	http://purl.uniprot.org/uniparc/UPI000332E353
GCF-000007265-protein1230.fasta	GCF_000007265	NC_004116.1	1274267	1274714	1230	Transcriptional repressor CopY, putative	http://purl.uniprot.org/uniprot/Q8CX08
GCF-001026925-protein3953.fasta	GCF_001026925	NZ_CP010867.1	2035850	2036147	3953	DUF4298 domain-containing protein	http://purl.uniprot.org/uniprot/A0A0H1U2D8
GCF-000007265-protein1227.fasta	GCF_000007265	NC_004116.1	1271224	1273312	1227	Cation-transporting ATPase, E1-E2 family	http://purl.uniprot.org/uniprot/Q8DZ56
GCF-000689235-protein549.fasta	GCF_000689235	NZ_HG939456.1	579458	579914	549	DUF1694 domain-containing protein	http://purl.uniprot.org/uniprot/X5KFN7
GCF-001026925-protein2404.fasta	GCF_001026925	NZ_CP010867.1	436240	436669	2404	Acetyltransferase, GNAT family	http://purl.uniprot.org/uniprot/Q8E1E2
GCF-000689235-protein1688.fasta	GCF_000689235	NZ_HG939456.1	1766642	1767455	1688	Gluconate 5-dehydrogenase	http://purl.uniprot.org/uniprot/S9B4B7
GCF-001026925-protein2647.fasta	GCF_001026925	NZ_CP010867.1	682968	683754	2647	Multidrug ABC transporter permease	http://purl.uniprot.org/uniprot/A0A1J7UTY7
GCF-001026925-protein3695.fasta	GCF_001026925	NZ_CP010867.1	1773559	1774234	3695	Chemotaxis protein CheY	http://purl.uniprot.org/uniprot/A0A0E1ENZ9
GCF-001026925-protein2613.fasta	GCF_001026925	NZ_CP010867.1	644055	644475	2613	Prophage pi2 protein 40	http://purl.uniprot.org/uniprot/A0A0E1EG87
GCF-001026925-protein2847.fasta	GCF_001026925	NZ_CP010867.1	899515	900787	2847	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2	http://purl.uniprot.org/uniprot/Q3K1J2
GCF-001026925-protein4002.fasta	GCF_001026925	NZ_CP010867.1	2077229	2077661	4002	Acetyltransferase	http://purl.uniprot.org/uniprot/S9B3Z5
GCF-001026925-protein2085.fasta	GCF_001026925	NZ_CP010867.1	101881	102634	2085	D-alanyl-D-alanine carboxypeptidase	http://purl.uniprot.org/uniprot/A0A0E1EKB9
GCF-000689235-protein1195.fasta	GCF_000689235	NZ_HG939456.1	1264919	1265768	1195	EDD domain protein	http://purl.uniprot.org/uniprot/A0A1J7UN21
GCF-000689235-protein1738.fasta	GCF_000689235	NZ_HG939456.1	1822410	1822914	1738	PTS sorbose transporter subunit IIB	http://purl.uniprot.org/uniprot/A0A1J7VHF4
GCF-001026925-protein2733.fasta	GCF_001026925	NZ_CP010867.1	776138	777332	2733	Riboflavin biosynthesis protein RibBA	http://purl.uniprot.org/uniprot/S9MD99
GCF-001026925-protein2258.fasta	GCF_001026925	NZ_CP010867.1	280103	280811	2258	Peptidase	http://purl.uniprot.org/uniprot/A0A1F0C9Q6
GCF-001026925-protein2505.fasta	GCF_001026925	NZ_CP010867.1	533065	533452	2505	50S ribosomal protein L19	http://purl.uniprot.org/uniprot/A0A0H1JQJ6
GCF-000007265-protein1815.fasta	GCF_000007265	NC_004116.1	1861713	1861932	1815	Uncharacterized protein	http://purl.uniprot.org/uniprot/A0A1F0C7I7
GCF-000196055-protein404.fasta	GCF_000196055	NC_004368.1	421217	423425	404	Uncharacterized protein	http://purl.uniprot.org/uniprot/Q8CM92
GCF-000689235-protein584.fasta	GCF_000689235	NZ_HG939456.1	612981	613287	584	Acyl carrier protein	http://purl.uniprot.org/uniprot/S9B1P2
GCF-001026925-protein3648.fasta	GCF_001026925	NZ_CP010867.1	1731517	1732309	3648	Phenazine biosynthesis protein PhzF	http://purl.uniprot.org/uniprot/A0A0E1EJ99
GCF-000689235-protein694.fasta	GCF_000689235	NZ_HG939456.1	732259	733804	694	Peptide chain release factor 3	http://purl.uniprot.org/uniprot/Q3K1T4
GCF-000427035-protein2998.fasta	GCF_000427035	NC_021485.1	919607	920996	2998	dihydrolipoamide acetyltransferase	http://purl.uniprot.org/uniparc/UPI0002BB8CC2
GCF-001026925-protein2209.fasta	GCF_001026925	NZ_CP010867.1	234150	234477	2209	Replication initiation factor	http://purl.uniprot.org/uniprot/A0A1F0CE85
GCF-001026925-protein2722.fasta	GCF_001026925	NZ_CP010867.1	766337	767111	2722	Prolipoprotein diacylglyceryl transferase	http://purl.uniprot.org/uniprot/Q3K1W8
GCF-001026925-protein3814.fasta	GCF_001026925	NZ_CP010867.1	1904998	1905877	3814	Phosphate transport system permease protein PstA	http://purl.uniprot.org/uniprot/S9BVZ5
GCF-000689235-protein679.fasta	GCF_000689235	NZ_HG939456.1	712676	713066	679	Putative lipoprotein	http://purl.uniprot.org/uniprot/F8XZQ0
GCF-001026925-protein2973.fasta	GCF_001026925	NZ_CP010867.1	1041529	1042504	2973	Iron ABC transporter permease	http://purl.uniprot.org/uniprot/A0A1F0CES0
GCF-001026925-protein3173.fasta	GCF_001026925	NZ_CP010867.1	1240228	1242793	3173	Conserved domain protein	http://purl.uniprot.org/uniprot/Q8DZA3
GCF-000689235-protein432.fasta	GCF_000689235	NZ_HG939456.1	461967	462747	432	hypothetical protein	http://purl.uniprot.org/uniparc/UPI0002BA68D3
GCF-000689235-protein521.fasta	GCF_000689235	NZ_HG939456.1	552280	553192	521	Putative sporulation transcription regulator WhiA	http://purl.uniprot.org/uniprot/F8XZ15
GCF-001026925-protein3175.fasta	GCF_001026925	NZ_CP010867.1	1245139	1245901	3175	Short-chain dehydrogenase	http://purl.uniprot.org/uniprot/S9BB36
GCF-000689235-protein1152.fasta	GCF_000689235	NZ_HG939456.1	1221132	1222329	1152	Serine/threonine protein kinase	http://purl.uniprot.org/uniprot/A0A1J7WWF0
GCF-000689235-protein1524.fasta	GCF_000689235	NZ_HG939456.1	1594073	1594988	1524	Aldo/keto reductase	http://purl.uniprot.org/uniprot/A0A0H1IU68
GCF-000689235-protein852.fasta	GCF_000689235	NZ_HG939456.1	908277	909267	852	L-lactate dehydrogenase	http://purl.uniprot.org/uniprot/Q3K1C8
GCF-001026925-protein2245.fasta	GCF_001026925	NZ_CP010867.1	269362	269713	2245	hypothetical protein	http://purl.uniprot.org/uniparc/UPI00026431B7
GCF-001026925-protein2239.fasta	GCF_001026925	NZ_CP010867.1	257510	258437	2239	Glycine/betaine ABC transporter substrate-binding protein	http://purl.uniprot.org/uniprot/A0A0E1EJS4
GCF-001026925-protein2807.fasta	GCF_001026925	NZ_CP010867.1	857135	858389	2807	Polysaccharide deacetylase family protein	http://purl.uniprot.org/uniprot/Q8E0B0
GCF-001026925-protein3458.fasta	GCF_001026925	NZ_CP010867.1	1541676	1543014	3458	Branched-chain amino acid transport system carrier protein	http://purl.uniprot.org/uniprot/A0A0E1EJ26
GCF-001026925-protein3469.fasta	GCF_001026925	NZ_CP010867.1	1553151	1554243	3469	Phosphoserine aminotransferase	http://purl.uniprot.org/uniprot/S8G9U1
GCF-001026925-protein2899.fasta	GCF_001026925	NZ_CP010867.1	966380	966710	2899	PhnA protein	http://purl.uniprot.org/uniprot/Q8DZZ6
GCF-001026925-protein3479.fasta	GCF_001026925	NZ_CP010867.1	1561222	1562092	3479	ABC transporter permease	http://purl.uniprot.org/uniprot/S9MLU1
